dTime_IMU(ms),Acc X[mg],Acc Y[mg],Acc Z[mg],Gyr X[mdps],Gyr Y[mdps],Gyr Z[mdps],Time_GPS(ms),Lat(degrees*10^-7),Long(degrees*10^-7),Alt(mm),SIV
,,,,,,,125171,353628498,-1208698638,-29589,22
125283,-205,853,-646,-17710,16100,18060
125784,-346,887,-439,-18830,6300,-29400
,,,,,,,126176,353628491,-1208698599,-29847,21
126285,-248,632,-680,1120,16870,1680
126786,-497,785,-748,0,-16520,13160
,,,,,,,127180,353628491,-1208698584,-29940,23
127287,-244,949,-866,3150,-12390,-5950
127788,-340,867,-613,-17640,630,26880
,,,,,,,128179,353628508,-1208698639,-30799,21
128289,-339,941,-832,-11550,-30590,-13790
128790,-384,907,-782,-560,13510,-8400
,,,,,,,129185,353628528,-1208698652,-30763,21
129291,-624,677,-734,-28070,14630,3010
129792,-638,651,-618,-18550,8260,9380
,,,,,,,130190,353628532,-1208698652,-30799,25
130293,-800,509,-655,10780,31990,-13160
130794,-867,603,-882,28770,15750,-18760
,,,,,,,131191,353628535,-1208698659,-30836,25
131295,-725,605,-718,700,6720,-4480
131796,-838,564,-880,-8260,1680,6230
,,,,,,,132193,353628540,-1208698664,-30852,25
132297,-728,578,-885,-11690,9730,-3780
132798,-791,580,-744,-28980,8680,2170
,,,,,,,133198,353628544,-1208698668,-30861,25
133299,-761,576,-788,-19320,5880,1190
133800,-725,648,-817,26040,10640,20510
,,,,,,,134200,353628548,-1208698673,-30911,25
134301,-740,676,-843,22190,18550,350
134802,-804,572,-945,-38220,-18830,1540
,,,,,,,135202,353628552,-1208698676,-30934,25
135303,-770,652,-1099,-22750,-5250,-8330
135804,-747,623,-888,28700,-7210,0
,,,,,,,136205,353628556,-1208698678,-30957,25
136305,-699,699,-818,-7210,7350,24290
136806,-592,725,-645,4200,0,26740
,,,,,,,137205,353628559,-1208698681,-30995,25
137307,-690,785,-908,-18270,-5740,-5740
137808,-631,761,-716,-35420,15400,-2100
,,,,,,,138208,353628562,-1208698683,-31028,25
138309,-679,702,-792,28910,-19460,21420
138810,-714,695,-803,-1750,19740,-7210
,,,,,,,139211,353628564,-1208698685,-31058,25
139311,-647,754,-808,-7770,-20860,28000
139812,-634,767,-870,40740,-32900,-23170
,,,,,,,140213,353628567,-1208698687,-31085,25
140313,-644,730,-858,9520,-8820,700
140814,-624,735,-775,2800,6020,2030
,,,,,,,141216,353628570,-1208698689,-31116,25
141315,-662,747,-896,3710,10360,-280
141816,-643,749,-887,4480,-3010,-910
,,,,,,,142218,353628573,-1208698691,-31133,25
142317,-644,746,-889,-6020,-1260,-1820
142818,-660,739,-921,14420,-2100,-420
,,,,,,,143220,353628575,-1208698693,-31171,25
143319,-628,768,-925,-15470,770,-6720
143820,-657,728,-832,2520,6160,-770
,,,,,,,144225,353628576,-1208698693,-31183,25
144321,-687,693,-999,9100,-4760,24990
144822,-597,767,-857,1960,2730,-70
,,,,,,,145227,353628578,-1208698693,-31181,25
145323,-609,769,-805,-9240,19670,6370
145824,-585,774,-802,14000,-7420,9100
